"Gene","AIS_vs_Normal","MIA_vs_Normal","LUAD_vs_Normal","MIA_vs_AIS","LUAD_vs_AIS","LUAD_vs_MIA","Pattern"
"MYH1",-1.14533936316404,-1.02612973182465,-2.21459405077605,0.119209631339388,-1.06925468761201,-1.1884643189514,"p8"
"FOLR3",-1.36133214916719,-1.26402835170017,-4.18374965847327,0.0973037974670112,-2.82241750930608,-2.9197213067731,"p8"
"VWF",-1.46776825862989,-1.21418576353335,-2.33794536005537,0.253582495096538,-0.870177101425479,-1.12375959652202,"p8"
"FHL5",-1.04443673957801,-0.84375998398922,-2.2833156952157,0.200676755588789,-1.23887895563769,-1.43955571122648,"p8"
"EFCC1",-1.91818301212645,-1.60505921725595,-2.73711186500573,0.313123794870492,-0.818928852879289,-1.13205264774979,"p8"
"VIPR1",-1.88428569523134,-1.57217370514303,-2.95802476406369,0.312111990088303,-1.07373906883235,-1.38585105892066,"p8"
"EPAS1",-1.4166620474146,-1.36162334354965,-2.50726379576762,0.0550387038649472,-1.09060174835302,-1.14564045221797,"p8"
"TNR",-1.10759474409568,-0.664374477046124,-2.60166546030761,0.443220267049557,-1.49407071621192,-1.93729098326148,"p8"
"PAPPA2",-1.65691763986953,-0.658372214055148,-1.69254154960026,0.998545425814383,-0.0356239097307317,-1.03416933554511,"p8"
"PRG4",-1.02128804494694,-0.777717056582642,-2.35212833266307,0.243570988364294,-1.33084028771614,-1.57441127608043,"p8"
"NR5A2",-1.07825255091695,-0.532240586702976,-1.68383633782518,0.546011964213975,-0.605583786908228,-1.1515957511222,"p8"
"TCF21",-1.44325876168264,-1.53755064921195,-2.83178619352471,-0.0942918875293039,-1.38852743184207,-1.29423554431277,"p8"
"ABCG2",-1.2762847865267,-0.756141105563213,-1.93126626600595,0.520143680963479,-0.654981479479256,-1.17512516044274,"p8"
"C2orf40",-1.52366538296293,-0.878347368937366,-2.08594370786613,0.645318014025566,-0.562278324903197,-1.20759633892876,"p8"
"TEK",-1.61662158102533,-1.42790180634326,-2.80855776833811,0.188719774682071,-1.19193618731278,-1.38065596199486,"p8"
"ADRA1A",-2.13824723934113,-2.14843660122496,-3.57289282229013,-0.010189361883819,-1.434645582949,-1.42445622106518,"p8"
"TBX4",-1.14923816139449,-0.802415928162517,-1.84719928763911,0.346822233231978,-0.697961126244621,-1.04478335947659,"p8"
"RAMP3",-1.68606318883364,-1.39243653404433,-2.92058310241553,0.293626654789312,-1.23451991358189,-1.5281465683712,"p8"
"CNTFR",-1.71169925599797,-1.45347166281412,-2.90070405990965,0.258227593183843,-1.18900480391168,-1.44723239709552,"p8"
"EDN3",-1.24762709453554,-0.8945735077105,-2.46551531289742,0.353053586825037,-1.21788821836187,-1.57094180518692,"p8"
"HIF3A",-2.08484115224653,-1.55951025363988,-2.61802355413063,0.525330898606655,-0.533182401884095,-1.05851330049075,"p8"
"MYH2",-2.53225378029274,-2.24282787556756,-3.66576551069294,0.289425904725187,-1.1335117304002,-1.42293763512539,"p8"
"MASP1",-1.27600075448732,-1.03934421622083,-2.36896861548949,0.236656538266491,-1.09296786100216,-1.32962439926866,"p8"
"PTPRB",-1.7066961230565,-1.38320147218724,-2.56487053648838,0.323494650869253,-0.858174413431879,-1.18166906430113,"p8"
"MGAT3",-1.45884347397236,-1.49141000172651,-2.83223587128303,-0.0325665277541512,-1.37339239731067,-1.34082586955652,"p8"
"CDO1",-1.87087131010544,-1.57256718421696,-2.68614909840435,0.298304125888478,-0.815277788298917,-1.1135819141874,"p8"
"USHBP1",-1.86753233246849,-1.37697004842069,-2.43501787119955,0.490562284047806,-0.567485538731049,-1.05804782277886,"p8"
"HBZ",-1.11654831735631,-1.45580051016281,-2.82825557910623,-0.339252192806499,-1.71170726174992,-1.37245506894342,"p8"
"COX4I2",-1.46379371214336,-1.38961165686027,-2.56366386446995,0.0741820552830963,-1.0998701523266,-1.17405220760969,"p8"
"HIGD1B",-1.41359229517845,-1.32768692069427,-2.62853956556017,0.0859053744841853,-1.21494727038171,-1.3008526448659,"p8"
"RAMP2",-1.52864548780338,-1.34733004825889,-2.48217272038894,0.181315439544485,-0.953527232585557,-1.13484267213004,"p8"
"HSPA12B",-2.00244049622064,-1.64852549297452,-2.6807218935717,0.353915003246119,-0.678281397351061,-1.03219640059718,"p8"
"SSTR4",-2.46835331381127,-1.50806302361326,-2.8365525626289,0.960290290198011,-0.368199248817622,-1.32848953901564,"p8"
"KANK4",-1.26505916936763,-0.869371998203713,-1.90662997079733,0.395687171163913,-0.641570801429697,-1.03725797259361,"p8"
"LYVE1",-2.62717403356387,-2.33362028030538,-3.59757401669957,0.293553753258489,-0.970399983135697,-1.26395373639419,"p8"
"ADAMTS8",-1.56210610856764,-1.22544183204599,-2.47884736707014,0.336664276521643,-0.916741258502503,-1.25340553502415,"p8"
"CD36",-1.6259132090112,-1.82691689692236,-2.88797397326929,-0.201003687911156,-1.26206076425809,-1.06105707634693,"p8"
"PRPH",-2.04593845889658,-1.49333738487647,-2.60598332741343,0.552601074020098,-0.560044868516852,-1.11264594253696,"p8"
"EDNRB",-1.57989002435128,-1.48853110591035,-2.8522817057594,0.0913589184409403,-1.27239168140811,-1.36375059984905,"p8"
"HEMGN",-1.22316165358121,-1.72825377340008,-3.32571657143093,-0.505092119818866,-2.10255491784972,-1.59746279803085,"p8"
"IL33",-1.20302428134938,-0.828416395751452,-1.83374727170223,0.374607885597921,-0.630722990352853,-1.00533087595078,"p8"
"FGFBP2",-1.87883348420331,-1.77739860991916,-3.54512654031961,0.101434874284145,-1.6662930561163,-1.76772793040045,"p8"
"GCOM1",-2.07695150725596,-2.05586821593847,-3.46286528346303,0.0210832913175013,-1.38591377620707,-1.40699706752456,"p8"
"RBP4",-1.25637890603032,-0.649411205845803,-1.66068821898747,0.606967700184519,-0.404309312957151,-1.01127701314167,"p8"
"PTPRQ",-1.7786727327183,-1.17447248263944,-3.56030359715045,0.604200250078856,-1.78163086443215,-2.385831114511,"p8"
"CYP1A2",-1.87921943725664,-1.76751917077475,-2.96259647843575,0.111700266481898,-1.0833770411791,-1.19507730766099,"p8"
"SH3GL3",-2.47405801309103,-1.94826023186589,-3.81584270185081,0.52579778122514,-1.34178468875978,-1.86758246998492,"p8"
"ABCA8",-1.38256327768884,-1.19401496927267,-2.25548679656525,0.188548308416167,-0.872923518876404,-1.06147182729257,"p8"
"FCN3",-2.28236157197032,-1.88939191985141,-4.06195694742442,0.392969652118921,-1.7795953754541,-2.17256502757302,"p8"
"GPA33",-1.36648595006108,-1.28811360801066,-2.66417184232351,0.078372342050414,-1.29768589226243,-1.37605823431285,"p8"
"GPR17",-1.87564738387412,-1.4686816280465,-2.70789355044174,0.40696575582762,-0.83224616656762,-1.23921192239524,"p8"
"AGTR1",-1.20721270821111,-1.19578564315903,-2.42031281741308,0.0114270650520815,-1.21310010920197,-1.22452717425405,"p8"
"TENM2",-1.71755670243155,-1.14609004419462,-2.19150973306709,0.571466658236931,-0.473953030635533,-1.04541968887247,"p8"
"VIP",-1.3413964748959,-0.782748971719858,-1.90252169020643,0.558647503176044,-0.561125215310537,-1.11977271848658,"p8"
"CXorf36",-1.15429475961163,-0.956286224659291,-1.98669798438718,0.198008534952339,-0.832403224775542,-1.03041175972789,"p8"
"NXF3",-1.79561352148082,-1.57196657579187,-2.66982235871232,0.223646945688954,-0.874208837231498,-1.09785578292045,"p8"
"ST8SIA6",-1.7084925026612,-1.51809160154102,-2.70085798029378,0.190400901120192,-0.992365477632566,-1.18276637875276,"p8"
"ADIRF",-1.88668620752335,-1.54194615719932,-2.78525970884594,0.344740050324032,-0.898573501322588,-1.24331355164662,"p8"
"ANKRD1",-1.97058038364226,-2.07236528198301,-3.99059079628016,-0.101784898340758,-2.02001041263791,-1.91822551429715,"p8"
"CLEC1A",-1.18096571970618,-0.961717596029193,-2.0757030610017,0.219248123676987,-0.894737341295513,-1.1139854649725,"p8"
"GPM6A",-1.72949175286477,-1.86627305840501,-3.74542481330153,-0.136781305540246,-2.01593306043677,-1.87915175489652,"p8"
"IGSF10",-1.95496105399064,-1.98917809500414,-3.2894455368784,-0.0342170410135019,-1.33448448288776,-1.30026744187426,"p8"
"ROBO4",-1.85344494740923,-1.55404586953293,-2.68352955653956,0.299399077876294,-0.830084609130331,-1.12948368700662,"p8"
"JAM2",-1.10099778179109,-0.980307992072977,-1.98548371520841,0.120689789718111,-0.884485933417323,-1.00517572313544,"p8"
"WNT7A",-2.41626396124867,-2.01591517979166,-3.18227181577044,0.400348781457012,-0.766007854521774,-1.16635663597878,"p8"
"GRIA1",-1.4989753345572,-1.40909091204041,-3.15097469764055,0.0898844225167846,-1.65199936308336,-1.74188378560015,"p8"
"ADAMTSL3",-1.2798414497377,-1.14886254093072,-2.30560385334739,0.130978908806982,-1.02576240360969,-1.15674131241667,"p8"
"ALAS2",-2.0763868090369,-2.24672047123057,-3.58499788937238,-0.170333662193669,-1.50861108033547,-1.3382774181418,"p8"
"SCUBE1",-2.05207821566699,-1.89060561825516,-3.19121034402192,0.161472597411828,-1.13913212835493,-1.30060472576676,"p8"
"FGFR4",-1.74620316424802,-1.6179521512791,-2.92522753391259,0.128251012968922,-1.17902436966457,-1.30727538263349,"p8"
"CD300LG",-2.29834092440312,-1.89079891915825,-3.99464798270716,0.407542005244874,-1.69630705830404,-2.10384906354892,"p8"
"TAL1",-1.49335800697547,-1.13816487344246,-2.22116204143529,0.355193133533007,-0.727804034459829,-1.08299716799284,"p8"
"DNASE1L3",-1.53166681164227,-1.3771700818878,-2.81371202792055,0.15449672975448,-1.28204521627828,-1.43654194603275,"p8"
"PPBP",-1.55650319732627,-1.6651453969798,-2.8971000251467,-0.108642199653534,-1.34059682782043,-1.2319546281669,"p8"
"PF4",-1.04420990706461,-1.3722813679123,-3.20079062044793,-0.328071460847691,-2.15658071338332,-1.82850925253563,"p8"
"CLEC3B",-2.16459506544725,-2.05937575339275,-3.6656214317049,0.105219312054494,-1.50102636625765,-1.60624567831215,"p8"
"ZDHHC19",-1.31529257269385,-0.815213279341151,-1.8252545795288,0.500079293352698,-0.509962006834952,-1.01004130018765,"p8"
"EMCN",-1.2208888932153,-1.03828721007867,-2.13408628578363,0.18260168313663,-0.913197392568337,-1.09579907570497,"p8"
"SOX17",-1.11352757573075,-1.21528063347461,-2.3097520874288,-0.101753057743858,-1.19622451169805,-1.09447145395419,"p8"
"MAMDC2",-1.35001885065476,-1.04006677013231,-2.08382429319433,0.309952080522444,-0.733805442539565,-1.04375752306202,"p8"
"FAT3",-1.05304700538812,-0.995517551523037,-2.59207478023051,0.0575294538650831,-1.53902777484238,-1.59655722870747,"p8"
"PKNOX2",-1.13124249506815,-0.953549636749964,-2.07650118125899,0.177692858318184,-0.945258686190835,-1.12295154450903,"p8"
"BTNL9",-1.96117590874115,-1.83719250213968,-3.23222130850052,0.123983406601459,-1.27104539975937,-1.39502880636084,"p8"
"CMTM5",-1.53757591188195,-1.65565492449016,-2.74176075659474,-0.118079012608213,-1.20418484471279,-1.08610583210457,"p8"
"ADAMTS15",-1.30200490381384,-1.36465301032154,-2.5447615860474,-0.0626481065076973,-1.24275668223356,-1.18010857572586,"p8"
"CYYR1",-1.21025141461383,-0.857981337276081,-1.90482159648612,0.352270077337749,-0.694570181872294,-1.04684025921004,"p8"
"TMEM100",-2.0365546082219,-1.9014035167822,-3.94265533333117,0.135151091439685,-1.90610072510927,-2.04125181654897,"p8"
"CA4",-2.45606326567972,-2.50629206114096,-4.5356981000589,-0.0502287954612424,-2.07963483437918,-2.02940603891794,"p8"
"GPD1",-1.88349446800663,-1.11981022967362,-2.51624060370665,0.763684238333015,-0.632746135700019,-1.39643037403303,"p8"
"FAM107A",-2.14342999994303,-1.8854959140991,-3.51664220418219,0.257934085843928,-1.37321220423917,-1.63114629008309,"p8"
"TNXB",-1.85191581836311,-1.56707226734237,-2.67103398880773,0.284843551020739,-0.819118170444613,-1.10396172146535,"p8"
"CHRM1",-2.40832295056186,-2.09271026341759,-3.47701049392897,0.315612687144267,-1.06868754336711,-1.38430023051138,"p8"
"BTNL3",-2.12606800186076,-1.85406344252241,-2.9489122765374,0.272004559338349,-0.822844274676638,-1.09484883401498,"p8"
"STXBP6",-1.8679436806265,-1.82311733630277,-3.00327438181144,0.044826344323723,-1.13533070118495,-1.18015704550868,"p8"
"RSPO1",-2.58293473056414,-2.00045817842116,-3.18708292105135,0.582476552142975,-0.604148190487205,-1.18662474263018,"p8"
"LDB2",-1.42025027628707,-1.10555556016427,-2.24099627102804,0.314694716122798,-0.820745994740976,-1.13544071086378,"p8"
"MYO7B",-1.83221903319407,-1.65564449168022,-2.84213369404492,0.17657454151385,-1.00991466085085,-1.18648920236471,"p8"
"FABP4",-2.97069566733929,-2.56177107128017,-3.97550719150555,0.408924596059126,-1.00481152416626,-1.41373612022538,"p8"
"KRT4",-1.56121030257681,-1.42950010439851,-2.55944520560529,0.131710198178296,-0.998234903028477,-1.12994510120677,"p8"
"S1PR1",-1.22939012010257,-1.14004904353915,-2.23742012895366,0.0893410765634199,-1.00803000885109,-1.09737108541451,"p8"
"SOX7",-1.08159982850782,-1.26773860611374,-2.51024907185989,-0.186138777605917,-1.42864924335207,-1.24251046574615,"p8"
"SOSTDC1",-2.22477572503866,-2.50319390096104,-4.20095519766556,-0.278418175922374,-1.9761794726269,-1.69776129670453,"p8"
"KCNK3",-1.58705015357147,-1.48189108867079,-3.10739795346271,0.105159064900681,-1.52034779989124,-1.62550686479192,"p8"
"RXFP1",-1.77332200326621,-1.89008355713782,-3.03694643538273,-0.116761553871612,-1.26362443211652,-1.14686287824491,"p8"
"NMUR1",-1.47812763497357,-1.22901637580202,-2.42027035960186,0.249111259171544,-0.942142724628294,-1.19125398379984,"p8"
"KLF17",-1.07173575359891,-0.408427201158013,-1.56061648483898,0.663308552440898,-0.488880731240064,-1.15218928368096,"p8"
"ADRA1D",-1.49519796408667,-1.36521987862132,-2.5985805459897,0.129978085465357,-1.10338258190302,-1.23336066736837,"p8"
"WFIKKN2",-1.37776086196211,-0.601762536160218,-1.68901921430627,0.775998325801896,-0.311258352344158,-1.08725667814605,"p8"
"SELP",-1.01154883163486,-0.712838922961867,-1.75994746523941,0.29870990867299,-0.74839863360455,-1.04710854227754,"p8"
"DES",-1.56051684726805,-1.35301004959598,-2.45535883496516,0.207506797672067,-0.894841987697098,-1.10234878536917,"p8"
"NCKAP5",-2.17046809102474,-1.81755140232165,-2.82764297138166,0.352916688703075,-0.657174880356922,-1.01009156906,"p8"
"SCN4B",-1.55709919396377,-1.29447610734377,-2.50028791646391,0.262623086620005,-0.943188722500142,-1.20581180912015,"p8"
"BEND2",-1.1287333141222,-1.1287333141222,-2.90132281801917,0,-1.77258950389696,-1.77258950389697,"p8"
"HTR3C",-2.39845461508322,-1.928969331782,-3.6516699598866,0.469485283301215,-1.25321534480338,-1.72270062810459,"p8"
"C10orf67",-2.29377448866935,-2.15060268471201,-3.31101119359468,0.14317180395734,-1.01723670492533,-1.16040850888267,"p8"
"CDH5",-1.64458706328516,-1.49236197410326,-2.50021744713475,0.152225089181901,-0.855630383849599,-1.0078554730315,"p8"
"SERTM1",-3.52768109344444,-3.25200576101196,-5.1586974092825,0.275675332432484,-1.63101631583806,-1.90669164827054,"p8"
"OR5AK2",-2.09639811070623,-1.54482023840159,-3.21202134250219,0.551577872304632,-1.11562323179597,-1.6672011041006,"p8"
"RTKN2",-2.00310384974794,-2.05955436509285,-3.63789064534127,-0.0564505153449078,-1.63478679559332,-1.57833628024842,"p8"
"HCAR2",-1.6192167752369,-0.942866950953632,-2.2347493869429,0.676349824283263,-0.615532611706,-1.29188243598927,"p8"
"ANKRD20A2",-1.88731810171282,-1.49137801395724,-2.8275165124129,0.395940087755581,-0.94019841070008,-1.33613849845566,"p8"
"CCBE1",-2.02091557965332,-1.80448601808889,-2.92964222503608,0.216429561564436,-0.908726645382764,-1.1251562069472,"p8"
"COLEC10",-2.47590888575572,-1.58410710165519,-3.19618735098907,0.891801784100525,-0.720278465233355,-1.61208024933387,"p8"
"SLC22A10",-1.39094277280254,-1.30511286329516,-2.38874521709831,0.085829909507378,-0.997802444295772,-1.08363235380315,"p8"
"KLHL33",-1.67167155363935,-1.1130737569176,-2.11442036216056,0.558597796721759,-0.442748808521205,-1.00134660524296,"p8"
"SLITRK2",-1.61931112821917,-1.61692058079418,-3.34251260515396,0.00239054742500385,-1.72320147693478,-1.72559202435978,"p8"
"KANK3",-1.68717116927894,-1.77886425448252,-2.87513080606358,-0.09169308520358,-1.18795963678464,-1.09626655158106,"p8"
"CCK",-3.60053731164467,-2.76593975439632,-4.53937615884057,0.834597557248356,-0.9388388471959,-1.77343640444426,"p8"
"INSC",-1.67960204317884,-1.88423163833555,-3.2274852599011,-0.204629595156715,-1.54788321672226,-1.34325362156555,"p8"
"HBA2",-2.35449139537056,-2.82633996135078,-4.51441193573801,-0.471848565980213,-2.15992054036745,-1.68807197438723,"p8"
"HBG2",-2.44233723208803,-3.07265954676429,-4.14616972398438,-0.630322314676258,-1.70383249189634,-1.07351017722009,"p8"
"SLC22A25",-1.52524652892039,-1.22846333173206,-2.57873685944465,0.29678319718834,-1.05349033052426,-1.35027352771259,"p8"
"ADH1B",-1.741347810836,-1.48610626753084,-2.92499801133893,0.255241543305161,-1.18365020050293,-1.4388917438081,"p8"
"SLC22A24",-2.03677142024166,-1.14459506511817,-2.16755256301274,0.89217635512349,-0.130781142771081,-1.02295749789457,"p8"
"ARHGEF15",-1.39606968105831,-1.24563407041722,-2.33573414161388,0.150435610641081,-0.939664460555572,-1.09010007119666,"p8"
"GRK5",-1.58863076241626,-1.34246456732095,-2.46031338919905,0.24616619509532,-0.871682626782783,-1.1178488218781,"p8"
"AGER",-1.72511302097838,-2.00090721606727,-4.19584289885869,-0.275794195088887,-2.47072987788031,-2.19493568279143,"p8"
"CASP12",-1.76867212855816,-1.38251442581295,-2.72546337634042,0.386157702745198,-0.956791247782268,-1.34294895052747,"p8"
"HBA1",-2.3339694383464,-2.7304751777253,-4.51125210569488,-0.396505739378907,-2.17728266734848,-1.78077692796958,"p8"
"HBM",-2.28027485592261,-3.07434964617492,-4.37873963922357,-0.794074790252318,-2.09846478330096,-1.30438999304865,"p8"
"COL6A6",-1.1214430298431,-1.18671028090804,-2.58009565599673,-0.065267251064948,-1.45865262615363,-1.39338537508869,"p8"
"C20orf202",-1.64500158772374,-1.14527480276335,-2.44818558950364,0.499726784960382,-0.803184001779907,-1.30291078674029,"p8"
"INMT",-1.64573272795684,-1.43873141594441,-2.97012857361539,0.207001312012424,-1.32439584565856,-1.53139715767099,"p8"
"UPK3B",-2.82516234362262,-2.53867440346873,-4.45472152761253,0.28648794015388,-1.62955918398991,-1.9160471241438,"p8"
"HBB",-2.28896397406247,-2.72811266527154,-4.45263401693352,-0.43914869120907,-2.16367004287105,-1.72452135166198,"p8"
"ECSCR",-1.33220771984201,-1.07436518043736,-2.10660381207412,0.25784253940465,-0.774396092232102,-1.03223863163675,"p8"
"MYZAP",-2.25191662700592,-1.87685184063339,-3.28335168244752,0.375064786372529,-1.0314350554416,-1.40649984181413,"p8"
"FXYD1",-1.75716341015521,-1.30813573137974,-2.3491912302927,0.449027678775469,-0.592027820137491,-1.04105549891297,"p8"
"FGR",-1.16812316409526,-1.02187178759144,-1.42995888807937,0.146251376503823,-0.26183572398411,-0.408087100487931,"p9"
"SEMA3F",-1.23865934593596,-0.850914384363451,-0.872537996300887,0.38774496157251,0.36612134963507,-0.0216236119374354,"p9"
"CYP26B1",-2.20173646118074,-1.73042965351376,-1.62350710535617,0.471306807666985,0.578229355824568,0.10692254815759,"p9"
"HSPB6",-1.90721954342631,-1.5092328035055,-2.47050071134042,0.397986739920813,-0.56328116791411,-0.961267907834921,"p9"
"ABCB5",-1.98885944239479,-2.13549759130119,-1.68125776882763,-0.1466381489064,0.30760167356716,0.454239822473558,"p9"
"SLC4A1",-3.08783996712905,-2.77332934380418,-3.27881041337924,0.314510623324864,-0.190970446250191,-0.505481069575056,"p9"
"MYH13",-2.6187607091712,-2.61876070917121,-1.79309088973355,-7.20770963358358e-15,0.825669819437657,0.825669819437666,"p9"
"NOS2",-1.92560997462325,-1.74384077602253,-1.72114541018628,0.181769198600719,0.204464564436983,0.0226953658362606,"p9"
"GAS7",-1.0705635230847,-0.747076138416421,-0.887357383475241,0.323487384668281,0.183206139609452,-0.140281245058821,"p9"
"MATK",-1.0534321106963,-0.875168719501443,-1.17794698395452,0.178263391194856,-0.124514873258218,-0.302778264453079,"p9"
"PGLYRP1",-1.15206289303639,-1.46196607375126,-2.3471844327591,-0.309903180714863,-1.1951215397227,-0.885218359007842,"p9"
"DCN",-1.63329180005243,-1.21553981761079,-1.54544575621596,0.417751982441648,0.0878460438364632,-0.329905938605177,"p9"
"EHD3",-1.01700472294269,-0.762164883392955,-0.613908125162853,0.254839839549744,0.403096597779839,0.148256758230103,"p9"
"ATP1A2",-1.0043395407501,-0.605639391387221,-1.52523198563252,0.398700149362879,-0.52089244488242,-0.919592594245297,"p9"
"SNAI2",-1.23000050909988,-0.81542861577032,-0.897663266004983,0.414571893329553,0.332337243094896,-0.0822346502346635,"p9"
"VIM",-1.08047710712445,-0.851139524000332,-0.90022050884897,0.229337583124114,0.180256598275479,-0.0490809848486388,"p9"
"MYOC",-4.46074156883879,-4.13270879452931,-5.05237225285785,0.32803277430949,-0.591630684019053,-0.919663458328538,"p9"
"TIMP2",-1.01499766737463,-0.66984426065221,-0.649412521656883,0.345153406722425,0.365585145717749,0.0204317389953312,"p9"
"FLT4",-1.57651139608423,-1.34722915857255,-1.65939920395179,0.22928223751167,-0.0828878078675626,-0.312170045379237,"p9"
"TLL1",-1.45601067148251,-0.949399290408815,-1.496362285647,0.506611381073702,-0.0403516141644903,-0.546962995238191,"p9"
"MSR1",-1.50557710818542,-1.09158898645158,-1.39503126780052,0.413988121733841,0.110545840384906,-0.303442281348939,"p9"
"C6",-1.58860811521534,-1.18370331388974,-1.66057264318077,0.404904801325591,-0.0719645279654315,-0.476869329291022,"p9"
"GPM6B",-1.02130845014626,-0.863414138265083,-1.25539553573427,0.157894311881174,-0.234087085588017,-0.391981397469189,"p9"
"LAMC3",-1.40648074746294,-1.15838666433668,-1.94091683543981,0.248094083126267,-0.534436087976865,-0.782530171103127,"p9"
"PTGER3",-1.14782023045074,-0.796616370381647,-1.11904110735581,0.351203860069094,0.0287791230949331,-0.322424736974158,"p9"
"CBLN4",-2.76917959772221,-2.35262785528061,-1.96999704744256,0.416551742441602,0.799182550279659,0.38263080783806,"p9"
"KCNH2",-1.12318928543871,-0.895067182873918,-0.313481530534314,0.228122102564791,0.809707754904393,0.581585652339603,"p9"
"CCDC85A",-2.18901179598918,-2.06356140392375,-2.68724122644501,0.125450392065433,-0.498229430455831,-0.623679822521261,"p9"
"WISP2",-1.59127997274911,-1.49519595235633,-2.18548930267041,0.0960840203927779,-0.594209329921297,-0.690293350314074,"p9"
"SLC9A3R2",-1.083806692187,-0.915068137415673,-1.26000695428223,0.16873855477133,-0.176200262095226,-0.344938816866558,"p9"
"NTN1",-1.09006655725465,-0.670847330291837,-0.526881840397386,0.419219226962813,0.563184716857254,0.143965489894451,"p9"
"GLP2R",-3.46120071149032,-2.80646501041784,-2.82318496242371,0.654735701072476,0.638015749066605,-0.0167199520058709,"p9"
"MYLK",-1.00207856333509,-0.737660890437163,-1.07544434372871,0.264417672897923,-0.073365780393619,-0.337783453291547,"p9"
"TIE1",-1.55906008196333,-1.33865855630563,-2.17769226143465,0.220401525657698,-0.618632179471313,-0.839033705129013,"p9"
"EML1",-1.15586217496015,-1.07682521261819,-1.68616353688665,0.0790369623419535,-0.530301361926497,-0.609338324268456,"p9"
"KIF26A",-1.63806212381983,-1.42043426451266,-1.91637957934283,0.21762785930717,-0.278317455522996,-0.495945314830165,"p9"
"PDZD4",-1.1912567432735,-0.804854652364524,-1.20542380420461,0.386402090908979,-0.0141670609311106,-0.400569151840084,"p9"
"HYAL2",-1.06426003624808,-0.922262250106574,-1.48806114204015,0.141997786141504,-0.423801105792074,-0.565798891933583,"p9"
"STON1-GTF2A1L",-2.07836106200256,-1.09663030681741,-1.50770113209184,0.981730755185159,0.570659929910724,-0.411070825274432,"p9"
"MAOB",-1.09301365241421,-0.91089011406652,-1.59784667342042,0.182123538347692,-0.504833021006203,-0.686956559353899,"p9"
"FRMPD1",-1.10525737510205,-0.526837720247669,-1.35551536654823,0.578419654854386,-0.250257991446183,-0.828677646300566,"p9"
"PTPN21",-1.39469403027957,-1.18571662774613,-1.65447805688956,0.208977402533442,-0.259784026609997,-0.468761429143434,"p9"
"CAMK2A",-1.33305347963849,-1.15735911136833,-1.97816982492276,0.175694368270159,-0.645116345284267,-0.820810713554427,"p9"
"LMCD1",-1.08543417764698,-0.712389642845395,-1.30851432482184,0.373044534801586,-0.22308014717486,-0.596124681976447,"p9"
"CDH19",-1.2132647052306,-1.29138139514661,-1.6703523833996,-0.0781166899160077,-0.457087678169007,-0.378970988253,"p9"
"ADAM11",-1.04848437701869,-0.539365634281043,-0.863160950522934,0.509118742737646,0.185323426495762,-0.32379531624189,"p9"
"TBX21",-1.17870439075429,-1.1829946358667,-1.3962952298196,-0.0042902451124052,-0.217590839065303,-0.213300593952898,"p9"
"NUAK1",-1.01656293033716,-0.805547590175817,-0.830694109422377,0.211015340161334,0.185868820914776,-0.0251465192465594,"p9"
"CACNG4",-2.05564993740224,-1.3009761333854,-0.798762240222344,0.754673804016842,1.25688769717989,0.502213893163047,"p9"
"MCAM",-1.58580823489249,-1.34023491807088,-1.47988740868073,0.245573316821617,0.105920826211754,-0.139652490609852,"p9"
"FBLN1",-1.62688030585483,-1.49439361966807,-1.91260893783873,0.132486686186771,-0.285728631983894,-0.41821531817066,"p9"
"ITGA8",-1.01466323817206,-0.902188508913646,-1.53840062684391,0.112474729258411,-0.523737388671854,-0.636212117930267,"p9"
"MAP2",-1.03880078026204,-0.747452171619649,-0.669344105822908,0.291348608642392,0.369456674439133,0.0781080657967399,"p9"
"EDN1",-1.19632299578637,-1.10912469172627,-1.66880704132382,0.0871983040600999,-0.47248404553746,-0.559682349597561,"p9"
"RUNX1T1",-1.01450458729193,-0.706213321655905,-1.38236877488713,0.308291265636025,-0.367864187595195,-0.67615545323122,"p9"
"EPB41L2",-1.37507157912448,-1.07531484678886,-1.51198976265869,0.299756732335613,-0.136918183534207,-0.436674915869826,"p9"
"COL5A3",-1.72714676300035,-1.3555736491063,-1.34254085948088,0.371573113894056,0.384605903519468,0.0130327896254086,"p9"
"PCDHGA2",-1.56311100398909,-1.15979711337383,-0.533593808788783,0.403313890615244,1.0295171952003,0.626203304585052,"p9"
"EPB41L3",-1.22373707780944,-1.32193630379754,-1.23032816989158,-0.0981992259881007,-0.00659109208214871,0.0916081339059468,"p9"
"SLCO1A2",-2.45453543055299,-2.16026298005384,-2.49015934028372,0.294272450499147,-0.0356239097307421,-0.329896360229885,"p9"
"ABCB1",-1.20958057783005,-1.00047592823034,-1.78784654267273,0.209104649599712,-0.578265964842677,-0.787370614442384,"p9"
"FOLH1",-1.24015137597319,-1.06919412146405,-0.577962032748631,0.170957254509139,0.662189343224558,0.491232088715421,"p9"
"ADAMTS2",-1.08492279404619,-0.843967677095077,-0.307303841079168,0.240955116951105,0.777618952967013,0.536663836015909,"p9"
"CETP",-1.27890081129281,-0.916132051412703,-1.44616001677463,0.362768759880109,-0.167259205481819,-0.530027965361925,"p9"
"NID2",-1.17018878180823,-0.673271758067562,-0.452478798817665,0.49691702374067,0.71770998299057,0.220792959249894,"p9"
"CASS4",-1.13391667445249,-1.04379839423383,-1.65061548240607,0.0901182802186608,-0.516698807953579,-0.606817088172244,"p9"
