"Gene"	"AIS_vs_Normal"	"MIA_vs_Normal"	"LUAD_vs_Normal"	"MIA_vs_AIS"	"LUAD_vs_AIS"	"LUAD_vs_MIA"
"LAD1"	1.92289346716834	1.87353801587743	2.28819194013339	-0.0493554512909051	0.365298472965053	0.414653924255956
"TNNI1"	0.292909994486908	0.899204697583906	1.1981538351331	0.606294703096995	0.90524384064619	0.298949137549193
"CSRP1"	-1.05185826582672	-0.688600841409768	-0.913711420959845	0.363257424416957	0.138146844866875	-0.225110579550076
"HOXB13"	0.214704161023008	1.40921841872272	3.32722831033936	1.19451425769971	3.11252414931635	1.91800989161664
"CLIC6"	2.22294389171605	2.12229666837093	2.58236001661153	-0.100647223345116	0.359416124895479	0.460063348240595
"RUNX1"	0.597146533963081	0.715196996540901	1.06717979842945	0.118050462577819	0.470033264466371	0.351982801888558
"CHAF1B"	0.367949416043482	0.411109710626316	1.50017164977553	0.0431602945828292	1.13222223373205	1.08906193914922
"CLDN14"	-0.209218378366867	-0.26108620780848	0.979602331367109	-0.0518678294416148	1.18882070973397	1.24068853917559
"SCUBE1"	-2.05207821566699	-1.89060561825516	-3.19121034402192	0.161472597411828	-1.13913212835493	-1.30060472576676
"PTMS"	-0.743450812842629	-0.746170457544068	-1.00461696232109	-0.00271964470144053	-0.261166149478463	-0.258446504777022
"PLA2G4D"	2.07373418036448	2.19280130953632	2.98739945030023	0.119067129171847	0.913665269935753	0.794598140763914
"PADI4"	-2.66297566971013	-3.07736432929245	-3.9345544512184	-0.414388659582321	-1.27157878150827	-0.857190121925952
"HK2"	1.00364332380132	0.485893723609279	0.00646078165758763	-0.517749600192037	-0.997182542143728	-0.479432941951692
"STARD9"	-0.912208202904071	-1.02897250671581	-1.65506611670641	-0.116764303811742	-0.742857913802342	-0.626093609990599
"PGLYRP3"	-0.0639630587320774	2.00113196948998	5.34136522956703	2.06509502822206	5.40532828829911	3.34023326007706
"ACE"	-1.36689811688131	-1.33064738863453	-1.72625768328565	0.0362507282467847	-0.359359566404338	-0.395610294651118
"SPON2"	-1.11909044743271	-0.612822628881625	0.108158807212781	0.506267818551086	1.22724925464549	0.7209814360944
"LRRC36"	-0.394171958127767	-0.861555822929244	-1.74953254181368	-0.467383864801475	-1.35536058368591	-0.887976718884435
"AGRP"	-1.82356976462221	-1.54726675763291	-1.97708252489618	0.276303006989301	-0.153512760273972	-0.429815767263273
"ZYX"	-0.98163561206273	-0.846609876361536	-1.05051275444828	0.135025735701188	-0.0688771423855545	-0.203902878086748
"PTGIR"	-0.887822822042063	-0.652865231424221	-1.21948558046541	0.234957590617838	-0.331662758423345	-0.566620349041188
"CILP2"	1.06696031659429	1.69389441279478	3.61909415193874	0.626934096200495	2.55213383534445	1.92519973914395
"TMPRSS3"	1.436293414815	1.00756973666974	1.12588604215724	-0.428723678145258	-0.310407372657757	0.118316305487498
"HSF2BP"	0.325896997090309	0.568358410323434	1.42723603967715	0.242461413233122	1.10133904258684	0.858877629353725
"AIRE"	0.498692841810145	1.08665159499121	1.31862771688742	0.587958753181073	0.819934875077279	0.2319761218962
"S100B"	2.80114930847163	2.25784714307385	2.23654891081306	-0.54330216539778	-0.564600397658565	-0.0212982322607871
"CLDND2"	-1.45858010308129	-1.14715966601233	-0.884591761032738	0.311420437068961	0.57398834204855	0.262567904979586
"GPSM1"	-1.43906908818611	-1.15730860264466	-1.3875417771983	0.281760485541452	0.0515273109878094	-0.230233174553639
"HIPK4"	-0.836439948784172	-0.721599280653554	-1.49955573066944	0.114840668130618	-0.663115781885268	-0.777956450015884
"MPZL3"	0.934479670793881	0.797386620122637	1.04605258074132	-0.137093050671246	0.111572909947442	0.248665960618683
"TLCD1"	0.689310540427495	1.08035328304368	1.51509712082956	0.391042742616189	0.825786580402065	0.434743837785872
"PTH1R"	-0.78354891843265	-0.526029266963999	-1.83123377707069	0.257519651468645	-1.04768485863804	-1.30520451010669
"MYL3"	-0.650790398994738	-0.381982282503911	-1.52703407320005	0.268808116490833	-0.876243674205309	-1.14505179069614
"LRRC71"	-1.66148616695195	-0.606051249780643	-1.94752074662899	1.05543491717131	-0.286034579677035	-1.34146949684835
"AZGP1"	1.78484841732512	1.71217701817715	2.12020393074239	-0.0726713991479672	0.335355513417276	0.408026912565242
"FGFR4"	-1.74620316424802	-1.6179521512791	-2.92522753391259	0.128251012968922	-1.17902436966457	-1.30727538263349
"CYP3A7"	-1.83136525382926	-1.31571776090905	-1.14259163544642	0.515647492920207	0.688773618382836	0.173126125462633
"HK3"	-0.569390487385507	-0.562646513497344	-1.32442409719983	0.00674397388816396	-0.755033609814327	-0.76177758370249
"LY6K"	-0.460377863799719	-0.166121613800774	2.41627892007247	0.294256249998942	2.87665678387219	2.58240053387324
"IER2"	-0.745120303411293	-1.05527996530609	-1.05645270254104	-0.310159661894804	-0.311332399129744	-0.00117273723493944
"TONSL"	0.235409885399687	0.385749816846202	1.24753582262535	0.150339931446519	1.01212593722566	0.861786005779148
"PTGER1"	-0.515751520682075	-0.52490111023525	-1.10897875527948	-0.0091495895531773	-0.593227234597401	-0.584077645044224
"RECQL4"	0.291466417974325	0.428463303327108	1.74279558845428	0.136996885352794	1.45132917047995	1.31433228512717
"SCGB3A1"	4.30215911232509	4.16851560455566	3.62154863997059	-0.133643507769429	-0.680610472354493	-0.546966964585064
"CELF5"	2.36351641922903	2.5300008893788	3.70412822907625	0.16648447014978	1.34061180984723	1.17412733969745
"CCDC116"	-1.05954683704973	-0.924710737537287	-0.931915076589114	0.134836099512442	0.127631760460615	-0.00720433905182548
"BDH1"	1.40210369474125	1.12963882222339	1.59020363612563	-0.272464872517856	0.188099941384381	0.460564813902231
"COX7A1"	-1.50177882213114	-1.07528202373099	-1.65148418990556	0.426496798400153	-0.149705367774423	-0.576202166174571
"CYGB"	-0.691831138130738	-0.62428392385569	-1.21640268961844	0.0675472142750533	-0.524571551487707	-0.592118765762754
"SIGLEC11"	-0.794165527173818	-0.411864814306972	-1.56164342040249	0.382300712866851	-0.767477893228667	-1.14977860609552
"CD300LG"	-2.29834092440312	-1.89079891915825	-3.99464798270716	0.407542005244874	-1.69630705830404	-2.10384906354892
"FAM171A2"	-0.618538581803017	-0.742567662087767	0.51947153144325	-0.124029080284751	1.13801011324627	1.26203919353102
"PLCD3"	-0.729228040779025	-1.06770194971844	-1.41537317455482	-0.338473908939409	-0.686145133775792	-0.347671224836381
"AQP5"	1.6573375662559	2.64305111464775	1.99182991107786	0.985713548391847	0.334492344821967	-0.651221203569885
"GRASP"	-1.25645415687489	-1.26488942361426	-2.10069846678649	-0.00843526673937016	-0.844244309911598	-0.835809043172228
"SPC24"	0.576863438004049	-0.0298408418711847	1.49991038251466	-0.606704279875237	0.923046944510606	1.52975122438584
"ALOX15"	-2.76556278190626	-1.98361725838955	-2.4912617417057	0.781945523516711	0.27430104020057	-0.507644483316149
"RNASEK-C17orf49"	-0.693177385221978	-0.610225138423494	-1.00499243200853	0.0829522467984819	-0.311815046786547	-0.394767293585034
"BCL6B"	-1.41507002256524	-1.2946665468671	-1.69888741887613	0.120403475698148	-0.283817396310886	-0.404220872009029
"FGF11"	1.69535242481841	1.1213020803312	2.62933892016947	-0.574050344487203	0.933986495351064	1.50803683983826
"CCNF"	0.895883710273245	0.733157563199436	1.65358425671307	-0.162726147073807	0.757700546439823	0.920426693513632
"PAQR4"	-0.106427110801027	0.223074858629672	1.27123750724209	0.32950196943069	1.37766461804313	1.04816264861243
"ZG16B"	-0.494522283105653	0.656396647786761	1.78131832261208	1.15091893089241	2.27584060571773	1.12492167482532
"PPP1R32"	-0.516330185930204	-0.552295765622829	-1.00059218578799	-0.0359655796926272	-0.484261999857785	-0.448296420165158
"PDZK1IP1"	0.785248278549678	0.665572889349927	1.23822470437936	-0.119675389199754	0.452976425829682	0.572651815029438
"TAL1"	-1.49335800697547	-1.13816487344246	-2.22116204143529	0.355193133533007	-0.727804034459829	-1.08299716799284
"SLC1A7"	1.09109350173707	1.1276578799183	1.9573083588933	0.0365643781812274	0.866214857156228	0.829650478975004
"BSND"	-2.60956957583161	-2.11762944170271	-2.51542561059203	0.491940134128907	0.0941439652395731	-0.397796168889331
"AK4"	-0.344203767748613	-0.146330396726925	1.14728652333814	0.197873371021682	1.49149029108676	1.29361692006507
"RBP7"	-1.27724798441718	-0.583327091446375	-1.55128267155081	0.693920892970798	-0.274034687133629	-0.967955580104429
"AKR7A3"	-0.186021230749415	0.213074724660398	1.05178313988178	0.399095955409813	1.2378043706312	0.83870841522138
"PDPN"	-0.968942900241	-1.06861379370353	-0.776363472456337	-0.0996708934625274	0.192579427784665	0.292250321247193
"KIAA1522"	0.61478216336766	0.738641918765255	1.17939548668887	0.123859755397589	0.564613323321213	0.440753567923623
"CAMK2N1"	-1.61127790568426	-1.36320537360889	-1.67643225662269	0.248072532075375	-0.0651543509384334	-0.313226883013807
"ALPL"	1.15356736081526	1.22086063870482	0.826353803310271	0.0672932778895595	-0.327213557504988	-0.394506835394542
"SCNN1D"	1.1793891694891	0.469681048962807	0.907344158443535	-0.709708120526292	-0.272045011045569	0.437663109480725
"NEXN"	-1.03035438434449	-0.617427117096036	-1.17124893698375	0.412927267248455	-0.14089455263926	-0.553821819887716
"DNAJB4"	-0.74921306148206	-0.650583500786789	-1.1329278137112	0.098629560695272	-0.383714752229136	-0.482344312924408
"NTNG1"	-1.17721177344547	-1.16486498587627	-2.08682753121583	0.0123467875692069	-0.909615757770359	-0.921962545339562
"AKNAD1"	-1.90893997430005	-1.44257673298954	-1.61122925780946	0.46636324131051	0.297710716490593	-0.168652524819912
"GBP4"	-1.28849650046984	-1.27915698996572	-1.32445210235995	0.00933951050412092	-0.0359556018901134	-0.0452951123942288
"KCNT2"	-1.30038234706654	-0.782999376945958	-1.38392882802983	0.517382970120578	-0.0835464809632951	-0.600929451083876
"AGL"	1.0728518196467	0.598701994014088	0.488944710978585	-0.474149825632614	-0.583907108668117	-0.109757283035502
"CADM3"	-0.365632381442319	-0.47958003336333	-1.3020159205079	-0.113947651921011	-0.936383539065582	-0.822435887144573
"TRIM58"	-2.18834959623353	-2.13390181221115	-2.36089227187027	0.0544477840223787	-0.172542675636737	-0.226990459659109
"DDR2"	-1.1814422528153	-0.990845162085897	-1.07382347717874	0.190597090729398	0.107618775636564	-0.0829783150928428
"OLFML2B"	-1.10966581868113	-0.737282856409624	0.164325301837118	0.372382962271501	1.27399112051824	0.901608158246747
"FCGR3B"	-2.41129710505224	-2.31855932176124	-2.65618206967233	0.0927377832910119	-0.244884964620088	-0.337622747911098
"FAM71A"	-0.630569583274467	-3.20094876085116	-3.64457967989917	-2.57037917757669	-3.0140100966247	-0.443630919048008
"TDRD5"	0.324710535558704	1.63154929432312	2.85389473534335	1.30683875876442	2.52918419978465	1.22234544102023
"C1orf115"	-1.03635579709075	-0.942820264211085	-1.60059264017926	0.0935355328796663	-0.564236843088513	-0.657772375968173
"KIF26B"	1.31173436347989	1.89623353825852	3.24668877803975	0.584499174778632	1.93495441455986	1.35045523978123
"KLHDC8A"	0.996942619292548	1.28785416079283	1.8700001639451	0.290911541500291	0.873057544652554	0.582146003152266
"PKDCC"	-1.7245616622891	-1.50781726992009	-1.70634007055443	0.216744392369007	0.018221591734674	-0.198522800634344
"C1orf147"	0.600622187729374	0.858852176375157	1.2630027334034	0.258229988645794	0.662380545674026	0.404150557028236
"IL24"	1.22349474780128	1.23785396297775	0.869983393933959	0.014359215176466	-0.353511353867318	-0.367870569043792
"PIGR"	1.63024120346272	1.99830895745015	2.08337504821206	0.368067753987432	0.453133844749338	0.0850660907619121
"FCAMR"	3.03207596337128	2.00862788444369	2.54962122299075	-1.02344807892759	-0.482454740380532	0.540993338547058
"TRIM17"	-0.572323244662719	0.0068397226100249	0.578135072640659	0.579162967272746	1.15045831730338	0.57129535003063
"RFTN2"	-0.752128736861516	-0.566071832040638	-1.0036753437954	0.186056904820879	-0.251546606933885	-0.437603511754763
"CAPN13"	1.36126423759343	1.41250899831464	1.4975714186062	0.0512447607212043	0.13630718101277	0.0850624202915666
"FAM84A"	-2.14952030620333	-1.61076291600539	-1.1030417467769	0.538757390197948	1.04647855942644	0.507721169228487
"C2orf48"	0.655216051939285	1.06894735371749	2.78422700399568	0.413731301778209	2.12901095205639	1.71527965027818
"ACTG2"	-1.06201281494913	-0.729320328116027	-0.831059690844318	0.332692486833105	0.230953124104812	-0.10173936272829
"ANKRD30BL"	3.06626567770995	1.43053164895663	4.23859191603395	-1.63573402875332	1.17232623832402	2.80806026707733
"NOSTRIN"	-0.863744714378903	-0.669515670663434	-1.5578952243027	0.194229043715471	-0.694150509923789	-0.88837955363926
"SGPP2"	2.42491688946723	2.30233424115976	2.68084115990046	-0.122582648307468	0.25592427043323	0.378506918740704
"INHBB"	0.158085528647828	0.745320277346722	1.21686098488076	0.587234748698901	1.05877545623293	0.47154070753403
"XIRP2"	-2.1143482007658	-0.723016378463222	-1.91575140216749	1.39133182230259	0.198596798598313	-1.19273502370427
"MSX1"	-1.22023324124076	-1.18453199801368	-1.21329285434311	0.0357012432270683	0.00694038689764155	-0.0287608563294299
"C1QTNF7"	-1.38177121405739	-0.777450316884882	-1.44609312807992	0.604320897172516	-0.064321914022521	-0.668642811195033
"IVL"	0.42595115943064	1.70378667013482	4.66831199699973	1.27783551070417	4.24236083756908	2.96452532686492
"PGLYRP4"	1.37442401274285	3.16763162857697	4.73386290252972	1.79320761583412	3.35943888978686	1.56623127395274
"S100A12"	-2.21564750059295	-2.35857277620038	-2.55546641928603	-0.142925275607425	-0.339818918693073	-0.196893643085649
"TGFA"	0.787575928544508	0.502045487219311	1.20012199621287	-0.285530441325198	0.412546067668365	0.698076508993561
"CLDN1"	1.57698895684356	1.2155699552349	1.815289032414	-0.361419001608658	0.238300075570439	0.5997190771791
"DCST2"	-0.129037339056029	0.398812661484108	0.997764494004028	0.527850000540137	1.12680183306005	0.598951832519914
"DCST1"	0.322548742365602	0.472689091793445	2.1411135729041	0.150140349427849	1.8185648305385	1.66842448111066
"COL6A3"	-0.498297394927028	0.0493173468293003	0.634360258066777	0.547614741756329	1.1326576529938	0.585042911237468
"IGFN1"	0.522888824474512	1.01144016220846	-1.15868230613507	0.48855133773396	-1.68157113060957	-2.17012246834354
"PROK2"	-0.769155698672944	-1.42895343231668	-2.41229395111468	-0.659797733643739	-1.64313825244173	-0.983340518797991
"C3orf30"	1.23266075679028	1.90984693893993	2.54933859099044	0.677186182149654	1.31667783420016	0.63949165205051
"LMOD1"	-1.23915478270836	-0.687086113381309	-1.27826991060269	0.552068669327052	-0.039115127894335	-0.591183797221383
"ELF3"	1.86189117939681	1.49111005966832	1.85304072162909	-0.370781119728486	-0.00885045776771921	0.361930661960771
"TRIM46"	0.657064944148958	1.168971528492	1.59749217838089	0.511906584343048	0.940427234231927	0.428520649888882
"CXCR1"	-2.12296998471042	-2.21291211002322	-3.20204700187875	-0.0899421253127962	-1.07907701716834	-0.989134891855543
"TSACC"	1.25691701017006	0.908065360436563	2.41826618660205	-0.348851649733501	1.16134917643199	1.51020082616549
"CCDC141"	-0.458848148782003	-0.800693541435831	-1.60383101247698	-0.341845392653829	-1.14498286369497	-0.803137471041146
"IHH"	-1.00474198352561	-1.06857283006598	-1.36752683769965	-0.063830846540368	-0.362784854174043	-0.298954007633674
"TGFBR2"	-0.515802802275623	-0.456702705284381	-1.12850971250216	0.0591000969912394	-0.612706910226538	-0.671807007217779
"FCRL4"	3.09261430689764	3.81344788983157	4.19059298557697	0.72083358293393	1.09797867867932	0.377145095745387
"NFASC"	-0.989024174149365	-0.826764834773245	-1.40521365807494	0.162259339376117	-0.416189483925573	-0.578448823301691
"AIM2"	1.15931556369056	1.00718236292334	1.67472507814799	-0.152133200767222	0.515409514457434	0.667542715224655
"SYNPR"	0.316281531746243	1.36884220622434	2.7545209172191	1.0525606744781	2.43823938547286	1.38567871099476
"PRICKLE2"	-0.667222933811072	-0.704431704659229	-1.08534398115726	-0.0372087708481599	-0.418121047346186	-0.380912276498027
"ADAMTS9"	0.0434533515830557	-0.112309526689985	-1.16019618297611	-0.155762878273045	-1.20364953455917	-1.04788665628612
"DCLK3"	-1.55079124107881	-1.11920256553613	-0.484316963190806	0.431588675542682	1.06647427788801	0.634885602345325
"ABHD6"	-1.09553050294349	-1.05597224505338	-1.62285773531668	0.0395582578901054	-0.527327232373182	-0.566885490263291
"DNASE1L3"	-1.53166681164227	-1.3771700818878	-2.81371202792055	0.15449672975448	-1.28204521627828	-1.43654194603275
"C3orf67"	0.47017115502292	0.96676828394137	2.05954523091909	0.496597128918458	1.58937407589618	1.09277694697772
"PCOLCE2"	-1.28042921664818	-1.0172840126456	-1.89830193863754	0.263145204002581	-0.617872721989368	-0.881017925991947
"PPBP"	-1.55650319732627	-1.6651453969798	-2.8971000251467	-0.108642199653534	-1.34059682782043	-1.2319546281669
"PF4"	-1.04420990706461	-1.3722813679123	-3.20079062044793	-0.328071460847691	-2.15658071338332	-1.82850925253563
"SNRK"	-0.608980105355934	-0.600331221302615	-1.02098115098024	0.00864888405331498	-0.412001045624311	-0.42064992967763
"DNAJC5G"	0.710283551513699	1.91288210348553	2.14350358475762	1.20259855197183	1.43322003324392	0.230621481272099
"KIF15"	-0.0462875552931013	-0.0296755265450989	1.01736506411623	0.0166120287479995	1.06365261940933	1.04704059066133
"TGM4"	-0.0991200461297947	-0.503679027604371	-1.41288646174018	-0.404558981474576	-1.31376641561039	-0.909207434135814
"ZDHHC3"	0.75880271193729	0.338676799852076	-0.418520745731342	-0.420125912085218	-1.17732345766863	-0.757197545583415
"CLEC3B"	-2.16459506544725	-2.05937575339275	-3.6656214317049	0.105219312054494	-1.50102636625765	-1.60624567831215
"LRRC2"	-0.321395084417709	-1.06631447325839	-1.10865929885303	-0.744919388840684	-0.787264214435321	-0.0423448255946377
"FBXO40"	-0.522064861715267	-0.372328375242158	-1.54013040006169	0.149736486473108	-1.01806553834642	-1.16780202481953
"KLF15"	-0.150742483833284	-0.358298997591705	-1.39226936738314	-0.207556513758422	-1.24152688354985	-1.03397036979143
"CAMK2N2"	0.691922848343945	0.821710948530913	2.04829029176898	0.129788100186959	1.35636744342503	1.22657934323807
"HEYL"	-1.09499377277023	-0.570193136121528	-1.09593038012396	0.524800636648701	-0.000936607353728719	-0.525737244002429
"RPL39L"	0.192307273882554	0.206168889967899	1.51940081416431	0.0138616160853329	1.32709354028175	1.31323192419642
"ZDHHC19"	-1.31529257269385	-0.815213279341151	-1.8252545795288	0.500079293352698	-0.509962006834952	-1.01004130018765
"EMCN"	-1.2208888932153	-1.03828721007867	-2.13408628578363	0.18260168313663	-0.913197392568337	-1.09579907570497
"CDC25A"	0.670294554520922	0.370503533750535	1.31304714085529	-0.299791020770383	0.642752586334368	0.942543607104746
"CAMP"	-2.70850314562302	-2.17242733073069	-2.36176629635287	0.536075814892338	0.346736849270149	-0.18933896562218
"POC1A"	0.446589826080181	0.385099564364866	1.07431145622465	-0.0614902617153183	0.627721630144462	0.689211891859782
"MAD2L1"	0.655023646697238	0.580794965687493	1.45537183782057	-0.0742286810097421	0.800348191123336	0.874576872133079
"TMEM155"	1.50317581009993	1.30219247903313	1.7574856663581	-0.200983331066795	0.254309856258182	0.455293187324966
"TMEM144"	0.678050341747516	0.553546931464712	1.0070219547114	-0.124503410282801	0.328971612963886	0.453475023246686
"NPY1R"	-1.29986195460239	-1.20356497119599	-1.90151097518157	0.0962969834064088	-0.601649020579177	-0.697946003985582
"NPY5R"	-2.34143302684982	-1.27265295182009	-2.2800324821857	1.06878007502973	0.0614005446641224	-1.00737953036561
"HHIP"	-0.912982895173266	-1.51640030949461	-2.22233350642827	-0.603417414321344	-1.30935061125501	-0.705933196933667
"ITGA2"	0.184791460078009	0.585894878476743	1.45198635443004	0.401103418398728	1.26719489435203	0.866091475953297
"RANBP3L"	-0.485728022403155	-0.239213185173236	-1.21129751930279	0.246514837229916	-0.725569496899638	-0.972084334129558
"ANKRD33B"	-0.967652618763345	-1.08539573116908	-1.1513604813968	-0.117743112405732	-0.183707862633458	-0.0659647502277239
"F2RL1"	1.04556919391207	1.1760913588718	1.55228024423925	0.130522164959738	0.506711050327174	0.376188885367445
"GPX8"	-0.510171739147813	-0.0651852880730976	0.592085682195851	0.444986451074713	1.10225742134366	0.657270970268949
"EBF1"	-1.00343383703459	-0.737327475411813	-1.29234797031478	0.266106361622776	-0.288914133280186	-0.555020494902965
"FOXQ1"	-0.343479312936901	0.248806479805025	1.22500435877176	0.592285792741927	1.56848367170866	0.976197878966732
"GRIK2"	-0.535751365064918	0.288510892697653	2.41086470145984	0.824262257762564	2.94661606652476	2.12235380876219
"SFXN1"	0.528317869947829	0.554176025099008	1.02502231637491	0.0258581551511831	0.496704446427085	0.470846291275906
"IL22RA2"	5.00166132099088	4.25962473727724	5.56249555081915	-0.742036583713638	0.560834229828272	1.30287081354191
"IL31RA"	1.42700195197973	2.08918349349335	2.97695458641034	0.662181541513617	1.54995263443061	0.887771092916991
"PI16"	-3.37690763661534	-2.64072262828307	-2.88083767548208	0.736185008332274	0.496069961133268	-0.240115047199004
"KIAA0895"	0.834541499987462	0.718903402161351	1.26758577280612	-0.115638097826115	0.433044272818652	0.548682370644773
"GALNT10"	1.21497368369469	1.34494619794856	1.38063891308222	0.129972514253869	0.16566522938754	0.0356927151336637
"PTTG1"	0.448769414246638	0.192182102491787	1.52158510872102	-0.256587311754842	1.07281569447439	1.32940300622923
"BMPER"	-1.68200613299299	-1.7922643242562	-2.20040373072049	-0.110258191263211	-0.518397597727499	-0.408139406464288
"KCNK5"	1.62638145019391	1.73810900480785	2.27533893720825	0.111727554613942	0.64895748701434	0.537229932400399
"SLC29A4"	0.87899868864773	0.847859298735524	2.19384564577421	-0.0311393899122047	1.31484695712648	1.34598634703868
"STEAP1"	-0.01996261692126	0.334942040955031	1.50107341746784	0.354904657876291	1.5210360343891	1.16613137651281
"KIAA1324L"	-0.285383719715691	-0.459399367312272	-1.02052453793253	-0.17401564759658	-0.735140818216832	-0.561125170620254
"HEY1"	-1.77079207571222	-1.63254757418328	-1.83407785221987	0.138244501528947	-0.0632857765076444	-0.201530278036587
"FABP5"	-0.844738622288443	-0.901977079711767	-1.15406456112681	-0.0572384574233237	-0.309325938838363	-0.252087481415038
"COL1A2"	-0.668671939149382	-0.116121638640625	0.979806874505792	0.552550300508753	1.64847881365518	1.09592851314642
"FNDC1"	-0.535149810591774	0.483440851513845	1.96406034427139	1.01859066210562	2.49921015486317	1.48061949275754
"CHMP4C"	0.481475876587666	0.425922355055448	1.00259737394285	-0.0555535215322136	0.521121497355183	0.576675018887399
"SOX17"	-1.11352757573075	-1.21528063347461	-2.3097520874288	-0.101753057743858	-1.19622451169805	-1.09447145395419
"DLC1"	-0.523507034749027	-0.615172170573743	-1.34123070225917	-0.0916651358247156	-0.817723667510142	-0.726058531685427
"HNF4G"	2.17801431982446	2.42424509927722	4.5727620228807	0.246230779452766	2.39474770305624	2.14851692360348
"SBSPON"	-1.54095100423991	-1.27263487118763	-1.678735694098	0.268316133052288	-0.137784689858091	-0.406100822910374
"EN2"	2.01651508678305	2.69492529534216	3.53143151325252	0.678410208559109	1.51491642646947	0.836506217910366
"GPR146"	-0.974019112640303	-0.820839408353859	-1.04191330067407	0.153179704286447	-0.0678941880337685	-0.221073892320214
"GPER1"	-1.04070473492321	-0.840706600269756	-1.17946920222864	0.19999813465346	-0.138764467305432	-0.338762601958886
"TMEM184A"	1.40677373543017	1.64589747981108	2.02846757079644	0.23912374438092	0.621693835366273	0.382570090985359
"MICALL2"	0.671984916072289	0.911230584490349	1.19678537667518	0.239245668418061	0.524800460602883	0.285554792184817
"CA3"	-1.43291131426907	-1.31183988438013	-1.76598261202171	0.121071429888931	-0.333071297752641	-0.454142727641578
"BAALC"	-1.73126338777774	-1.38810904740227	-1.80115348552366	0.343154340375479	-0.0698900977459103	-0.413044438121389
"CTHRC1"	0.374801909023345	1.55786903416233	3.26186064265285	1.18306712513898	2.8870587336295	1.70399160849052
"FREM1"	-1.14476448562998	-0.749423134806197	-1.16402363272874	0.395341350823782	-0.0192591470987604	-0.414600497922547
"PRKACG"	0.172044274744282	-1.29657976817373	-2.46987627738648	-1.46862404291801	-2.64192055213076	-1.17329650921275
"MAMDC2"	-1.35001885065476	-1.04006677013231	-2.08382429319433	0.309952080522444	-0.733805442539565	-1.04375752306202
"PRSS37"	-1.29870325443538	-0.505448529422634	-0.83945549121142	0.793254725012744	0.459247763223963	-0.334006961788785
"CPA6"	2.15728636464286	2.58929694252543	1.77205080133907	0.432010577882565	-0.385235563303794	-0.817246141186356
"C8orf34"	1.59376223877744	0.8967425333411	-0.0795402656726118	-0.69701970543634	-1.67330250445005	-0.976282799013713
"ALDH1A1"	-0.448422111772474	-0.276053630012097	-1.03082503187265	0.172368481760383	-0.582402920100181	-0.75477140186056
"RASEF"	1.30840509435027	0.960212571926779	1.17670343993004	-0.348192522423489	-0.131701654420233	0.216490868003257
"SVEP1"	-1.6524879033543	-1.40875609586715	-2.15625284752972	0.243731807487149	-0.50376494417542	-0.74749675166257
"TRPV6"	0.773039686487817	1.45184634844898	1.44046952585875	0.678806661961156	0.66742983937094	-0.0113768225902242
"TMEM246"	-1.36773829911855	-1.22894319512041	-2.06940273901106	0.138795103998146	-0.7016644398925	-0.840459543890643
"PIGA"	1.15983924421423	0.682177976013182	0.409752328656865	-0.477661268201048	-0.750086915557366	-0.272425647356317
"CLDN3"	1.49338611337785	1.62102900350087	2.647993822398	0.127642890123011	1.15460770902014	1.02696481889713
"WNK2"	-0.432174439317775	0.604434634714385	1.59652972650919	1.03660907403216	2.02870416582696	0.992095091794803
"AQP3"	1.70459926358158	1.62851372783087	1.81568602600219	-0.0760855357507126	0.111086762420615	0.187172298171332
"MELK"	0.515112717580928	0.587343765907011	2.61012297477296	0.0722310483260799	2.09501025719203	2.02277920886595
"OTUD1"	-0.830980838663349	-0.92499307557939	-1.1462971969301	-0.0940122369160408	-0.315316358266753	-0.221304121350713
"FAT3"	-1.05304700538812	-0.995517551523037	-2.59207478023051	0.0575294538650831	-1.53902777484238	-1.59655722870747
"CLDN2"	3.78973727054728	4.59480194407988	5.19961299898824	0.805064673532605	1.40987572844096	0.604811054908351
"TSHR"	0.369287362814115	0.822616877724286	1.34908409351016	0.453329514910173	0.979796730696049	0.526467215785865
"CFL2"	-0.64950069402239	-0.718407702691059	-1.06780119507426	-0.0689070086686678	-0.418300501051874	-0.349393492383205
"PGM2L1"	0.021866652585415	0.450376460353512	1.6713672158491	0.4285098077681	1.64950056326368	1.22099075549559
"GJB2"	2.02225479786723	2.64983335972127	4.47151269650085	0.627578561854045	2.44925789863363	1.82167933677959
"SKA3"	0.52261125088858	0.418815838516272	1.31401586627861	-0.103795412372306	0.791404615390032	0.895200027762336
"PKNOX2"	-1.13124249506815	-0.953549636749964	-2.07650118125899	0.177692858318184	-0.945258686190835	-1.12295154450903
"C10orf25"	-0.637960137137848	-0.681218978456015	-1.26700812633793	-0.0432588413181663	-0.62904798920008	-0.585789147881912
"TMEM63C"	1.82619594112614	2.21377122155827	4.1558795546953	0.387575280432128	2.32968361356916	1.94210833313704
"NGB"	-0.94110631094641	3.36968122633599	6.31789052821479	4.3107875372824	7.2589968391612	2.9482093018788
"FAAH2"	1.28388708385561	0.947626939027063	1.07626251804142	-0.336260144828539	-0.207624565814185	0.128635579014352
"DRGX"	2.07631300340674	1.14760429759249	3.04920946434894	-0.928708705814248	0.972896460942199	1.90160516675645
"OXGR1"	-3.92839525919681	-2.39698222675245	-1.52544615518797	1.53141303244436	2.40294910400884	0.871536071564479
"VSTM4"	-1.1252316610359	-0.76723799717661	-1.0394750452238	0.357993663859286	0.0857566158120919	-0.272237048047196
